episode,reward,length,reward_per_step
102,78.54263201798312,112,0.7012735001605636
103,93.53229847736657,100,0.9353229847736657
104,-24.656438717618585,500,-0.04931287743523717
105,182.74071443080902,70,2.6105816347258433
106,29.448386377771385,322,0.09145461608003536
107,83.25598207116127,70,1.189371172445161
108,151.59658431820571,167,0.9077639779533276
109,101.45506213232875,78,1.3007059247734456
110,91.7251777742058,79,1.1610781996734911
111,97.01876599341631,90,1.0779862888157368
112,45.279778024181724,227,0.19947038777172565
113,-16.250698780379025,486,-0.03343765181147947
114,214.35960346460342,106,2.0222604100434287
115,206.34965824428946,115,1.7943448542981693
116,54.00534064695239,251,0.21516071970897366
117,19.61462756403489,330,0.05943826534556027
118,0.3433192940428853,184,0.0018658657284939418
119,64.57213023141958,212,0.3045855199595263
120,132.21151387691498,64,2.0658049043267965
121,92.24312088266015,82,1.1249161083251238
122,66.06090230838163,225,0.2936040102594739
123,89.24080188130029,137,0.6513927144620458
124,41.5094535110984,279,0.14877940326558567
125,115.9331277096644,77,1.5056250351904468
126,39.87911534542218,329,0.1212131165514352
127,76.28054890991189,94,0.8114952011692754
128,95.03371042758226,98,0.9697317390569619
129,202.40773118461948,347,0.5833075826646095
130,67.79796868562698,162,0.4185059795409073
131,106.62367465673015,119,0.8959972660229424
132,97.7330904006958,14,6.980935028621128
133,107.28310829401016,76,1.4116198459738178
134,37.89359411364421,265,0.14299469476846874
135,48.24906304082833,289,0.1669517752277797
136,75.96246203035116,95,0.7996048634773807
137,75.79396961303428,133,0.5698794707746938
138,115.13994858041406,54,2.1322212700076677
139,90.7532441392541,82,1.106746879747001
140,78.98047442315146,93,0.8492524131521663
141,77.05595407402143,183,0.42107078728973457
142,87.21387206763029,72,1.2113037787170873
143,-72.70377044046472,500,-0.14540754088092944
144,78.39651228766888,160,0.4899782017979305
145,72.5296593089588,130,0.55792045622276
146,100.54628273891285,77,1.3057958797261409
147,87.05433922912925,61,1.4271203152316272
148,84.51279126480222,80,1.0564098908100277
149,69.21065433063268,161,0.4298798405629359
150,62.150387688190676,152,0.40888412952757025
151,73.10399078414775,310,0.23581932511015405
152,94.79496632702649,126,0.7523410025954483
153,99.80535729881376,107,0.9327603485870445
154,76.52695134293754,175,0.4372968648167859
155,91.57258986355737,90,1.017473220706193
156,109.84530904144049,78,1.4082731928389807
157,134.65372464060783,95,1.417407627795872
158,88.01647177711129,63,1.3970868536049412
159,66.63853796385229,228,0.2922742893151416
160,120.19286533072591,91,1.320800717920065
161,11.262450235255528,452,0.024916925299237894
162,11.484872195636854,367,0.0312939296883838
163,391.9911737041548,361,1.085848126604307
164,-0.481016785139218,371,-0.001296541199836167
165,-44.7757896555122,500,-0.08955157931102439
166,99.10777755500749,134,0.7396102802612499
167,37.52133981930092,281,0.13352789971281467
168,97.16845854494022,67,1.4502755006707495
169,95.4485546000069,71,1.344345839436717
170,547.9520293623209,317,1.7285552976729366
171,93.0795105327852,63,1.4774525481394478
172,74.9555461924756,327,0.22922185379961957
173,43.11132292449474,235,0.18345243797657337
174,144.45350429043174,94,1.5367394073450185
175,114.92364872992039,125,0.9193891898393631
176,122.10497465357184,102,1.1971075946428613
177,25.01198038412258,399,0.0626866676293799
178,186.62277448177338,72,2.591982978913519
179,96.4821814596653,14,6.891584389976093
180,206.15544802229851,116,1.777202138123263
181,152.9480641297996,81,1.888247705306168
182,126.2219499630155,131,0.9635263355955382
183,130.60217432212085,142,0.9197336219867666
184,76.13349158727215,175,0.4350485233558408
185,95.70064423047006,60,1.595010737174501
186,73.07393146725371,179,0.40823425400700397
187,360.32019161386415,298,1.2091281597780676
188,62.30058357631788,264,0.2359870590012041
189,219.87355196475983,115,1.9119439301283463
190,10.43685535149416,461,0.022639599460941778
191,93.91352490964346,78,1.2040195501236342
192,92.99520643334836,88,1.0567637094698676
193,95.61409005429596,125,0.7649127204343676
194,59.50223423365969,301,0.1976818413078395
195,69.2392184608616,158,0.43822290165102273
196,30.27989629120566,285,0.10624525014458126
197,88.22565889311954,219,0.4028568899229203
198,142.92454412579536,78,1.8323659503307097
199,90.2055516820401,55,1.6401009396734563
200,117.90614438429475,87,1.3552430388999397
201,173.1397127509117,60,2.885661879181862
202,-28.10060771042481,500,-0.05620121542084962
203,64.77099015936255,235,0.2756212347206917
204,97.55372778116725,56,1.7420308532351296
205,132.45317495893687,85,1.558272646575728
206,109.05195161281154,73,1.493862350860432
207,106.88413087464869,72,1.4845018177034541
208,198.27809169446118,92,2.155196648852839
209,364.43760150671005,144,2.530816677129931
210,68.4947686009109,127,0.5393288866213457
211,33.98860953352414,311,0.10928813354830913
212,92.38239390403032,51,1.81141948831432
213,59.18125902116299,241,0.245565390129307
214,-66.62067775335163,500,-0.13324135550670327
215,93.89446246251464,87,1.0792466949714326
216,15.669848158024251,500,0.0313396963160485
217,35.98391787649598,249,0.14451372641163043
218,177.33029380440712,83,2.1365095639085196
219,82.96434818813577,94,0.882599448809955
220,104.29530116170645,83,1.2565698935145355
221,88.75096604600549,58,1.5301890697587153
222,224.42609149217606,84,2.6717391844306673
223,131.5989177664742,99,1.3292819976411534
224,46.35050049284473,222,0.20878603825605735
225,71.24370231758803,171,0.4166298381145499
226,87.16511111333966,59,1.4773747646328756
227,90.56904824636877,54,1.6772045971549772
228,104.89344220911153,66,1.5892945789259323
229,67.97811858169734,144,0.4720702679284538
230,174.64198246598244,65,2.6867997302458835
231,96.07062731590122,65,1.478009651013865
232,105.56098109181039,108,0.977416491590837
233,81.01069562882185,78,1.0385986619079723
234,94.4761509615928,56,1.687074124314157
235,94.09907951578498,57,1.6508610441365785
236,427.58188972740027,378,1.131169020442858
237,86.50622300803661,67,1.2911376568363673
238,88.23512549418956,105,0.840334528516091
239,41.88713337633453,373,0.11229794470867167
240,336.58283154666424,275,1.2239375692605972
241,40.44790907751303,269,0.1503639742658477
242,54.40656913811108,220,0.247302586991414
243,41.906294547370635,300,0.13968764849123544
244,68.08644368068781,199,0.34214293306878296
245,102.8930812367471,79,1.302444066287938
246,65.86697994126007,133,0.49524045068616596
247,103.10541193810059,240,0.42960588307541914
248,101.13268390204757,67,1.5094430433141428
249,97.86689664557343,74,1.322525630345587
250,94.13546775886789,178,0.52885094246555
251,46.963492933893576,251,0.18710554953742461
252,88.22891759919003,83,1.0629990072191569
253,129.26513736136258,92,1.4050558408843759
254,82.6751217385754,172,0.4806693124335779
255,169.37896436452866,71,2.385619216401812
256,97.19772576494142,80,1.2149715720617678
257,45.16194940346759,200,0.22580974701733794
258,104.58099824935198,62,1.6867902943443867
259,46.43920541089028,271,0.17136238159000103
260,57.56871230341494,310,0.18570552355940304
261,92.05616517551243,64,1.4383775808673818
262,101.91846124269068,68,1.4988009006278042
263,122.15601170202717,62,1.9702582532585027
264,70.19810033938847,196,0.3581535731601453
265,58.70412076078355,178,0.329798431240357
266,275.4730615550652,176,1.5651878497446887
267,55.18806439868058,252,0.21900025555031977
268,253.59651086851954,158,1.6050412080286047
269,97.60002388525754,59,1.6542376929704667
270,100.1172370123677,102,0.9815415393369382
271,68.78669033385813,104,0.6614104839794052
272,122.71791309863329,99,1.2395748797841746
273,130.7840804308653,96,1.3623341711548467
274,66.40973546425812,142,0.46767419341026845
275,120.35769928526133,84,1.4328297533959682
276,101.19320224679541,91,1.1120132115032462
277,62.30618185232743,236,0.2640092451369806
278,119.18604609370232,106,1.1243966612613425
279,107.61833347380161,68,1.5826225510853178
280,60.3391797891818,163,0.3701790171115448
281,119.75959273427725,70,1.7108513247753894
282,91.4143608585,62,1.474425175137097
283,61.19968181097647,188,0.325530222398811
284,44.19834961963352,262,0.16869599091463175
285,-14.923951463308185,476,-0.03135283920863064
286,78.68634467106313,187,0.42078259182386696
287,129.1801297198981,123,1.0502449570723422
288,96.0263088978827,64,1.5004110765294172
289,77.48440824821591,82,0.9449318079050721
290,34.70390326506458,312,0.1112304591828993
291,98.34525956166908,64,1.5366446806510794
292,129.97390022221953,127,1.023416537182831
293,99.01253208518028,197,0.502601685711575
294,101.6074989149347,91,1.1165659221421396
295,9.453763667494059,154,0.061388075762948434
296,100.30184937082231,77,1.3026214204002897
297,89.94021359671024,152,0.5917119315573042
298,30.31932508200407,430,0.07051005833024203
299,78.72238004766405,162,0.48594061757817314
300,66.32684100541519,150,0.44217894003610125
301,71.04582323972136,153,0.4643517858805318
302,80.8325244828593,79,1.023196512441257
303,90.94669196382165,108,0.8420989996650152
304,124.979302957654,97,1.2884464222438556
305,297.53310267068446,229,1.299271190701679
306,85.77071823738515,104,0.8247184445902419
307,95.5955656899605,142,0.6732082090842288
308,147.38535550050437,104,1.417166879812542
309,100.15394069440663,59,1.6975244185492648
310,162.64198058843613,50,3.2528396117687226
311,88.72491706069559,66,1.3443169251620544
312,95.2443276271224,48,1.9842568255650501
313,66.97174269054085,188,0.3562326738858556
314,165.77549341320992,55,3.01409988024018
315,103.77043870836496,54,1.9216747908956475
316,101.2011231854558,72,1.4055711553535528
317,60.50228882115334,134,0.4515096180683085
318,81.106424854137,120,0.675886873784475
319,174.11397641897202,72,2.4182496724857225
320,106.76879373937845,81,1.3181332560417094
321,94.26287896092981,67,1.4069086412079077
322,113.73767827803385,132,0.8616490778638929
323,205.75913867354393,98,2.0995830476892237
324,14.342196962272283,432,0.033199530005259915
325,118.8341244936455,77,1.5433003180992924
326,120.32910936689586,77,1.5627157060635826
327,80.28114591166377,193,0.4159644865889315
328,99.16095267469063,71,1.3966331362632485
329,107.76067734137177,143,0.753571170219383
330,104.8918421943672,106,0.9895456810789358
331,98.46375344693661,72,1.3675521312074528
332,139.74944895505905,62,2.254023370242888
333,90.64267479069531,84,1.0790794617939918
334,116.50964493257925,65,1.7924560758858346
335,47.60443720873445,222,0.21443440184114618
336,109.18011147761717,91,1.1997814448089799
337,101.25578116439283,99,1.0227856683272003
338,32.204799798404565,358,0.0899575413363256
339,107.92985045071691,83,1.300359643984541
340,91.75121590704657,160,0.5734450994190411
341,68.96953164949082,233,0.2960065736029649
342,112.82214314490557,75,1.5042952419320743
343,69.13046615943313,107,0.6460791229853563
344,89.78957793861628,52,1.7267226526656976
345,121.38785747438669,95,1.2777669207830178
346,111.52076315134764,57,1.9565046166903095
347,112.18528592586517,109,1.0292228066593134
348,121.36847131513059,64,1.8963823642989155
349,83.56014719046652,82,1.0190261852495917
350,80.83802390168421,176,0.4593069539868421
351,149.4646824374795,97,1.5408730148193763
352,110.97982200293336,85,1.3056449647403925
353,82.83205599713256,82,1.010147024355275
354,84.4286097548902,106,0.7964963184423605
355,106.92387133976445,92,1.1622159928235265
356,120.35037562972866,92,1.3081562568448768
357,91.45142836496234,70,1.306448976642319
358,357.6705438159406,284,1.2594033232955655
359,50.044739545788616,268,0.18673410278279334
360,65.51907913116156,148,0.4426964806159565
361,90.93280780687928,84,1.0825334262723725
362,291.68681909143925,189,1.5433165031293081
363,33.15631026623305,281,0.11799398671257313
364,92.48122825752944,106,0.8724644175238626
365,41.89037121832371,386,0.10852427776767799
366,84.63360288110562,251,0.33718566884902634
367,96.12204249203205,83,1.158096897494362
368,99.22089230082929,92,1.0784879597916228
369,-65.94216751400381,500,-0.13188433502800762
370,77.80345649289666,233,0.3339204141326037
371,165.22525586222764,161,1.0262438252312276
372,118.07774915813934,80,1.4759718644767417
373,339.7845198921859,271,1.2538174165763318
374,67.70423297397792,179,0.3782359384021113
375,97.06048084795475,80,1.2132560105994343
376,231.12389732897282,135,1.7120288691035024
377,90.3304016366601,70,1.2904343090951442
378,47.565924100519624,227,0.20954151586131992
379,89.78582300967537,86,1.044021197786923
380,164.7731682062149,57,2.890757336951139
381,73.36883039050736,242,0.3031769850847411
382,124.15564520214684,88,1.4108596045698505
383,94.51229814905673,130,0.7270176780696672
384,162.50233463197947,76,2.138188613578677
385,89.16327568376437,85,1.0489797139266397
386,165.76943505113013,254,0.6526355710674414
387,94.17733341827989,64,1.4715208346606232
388,167.73080179095268,58,2.8919103757060807
389,93.85812595346943,98,0.957735979117035
390,129.16517777880654,94,1.3740976359447503
391,109.07156001310796,73,1.4941309590836707
392,107.72570125944912,111,0.9705018131481903
393,199.26356905698776,75,2.6568475874265034
394,23.781682731583714,377,0.06308138655592498
395,28.240788262104616,406,0.0695585917785828
396,81.74172664992511,89,0.9184463668530911
397,22.109915345034096,350,0.06317118670009741
398,168.4000387340784,61,2.76065637268981
399,383.5965977611486,346,1.1086606871709497
400,150.36101679690182,47,3.199170570146847
401,127.68644011579454,71,1.7984005650111907
402,-34.43835441628471,500,-0.06887670883256942
403,97.97831900417805,46,2.129963456612566
404,113.49356674589217,76,1.4933364045512127
405,47.666188491130015,221,0.21568411081959282
406,187.11357963085175,72,2.5987997170951633
407,119.47170933708549,80,1.4933963667135686
408,111.23608560860157,82,1.35653762937319
409,112.10108955577016,75,1.4946811940769356
410,120.35526498034596,88,1.3676734656857497
411,45.15704828861635,421,0.10726139736013385
412,117.5253617670387,85,1.3826513149063377
413,119.46423136349767,68,1.7568269318161422
414,78.91258098185062,105,0.7515483903033393
415,77.51402747351676,100,0.7751402747351677
416,85.70552485249937,73,1.1740482856506762
417,76.1649973555468,172,0.4428197520671326
418,70.62036304865615,225,0.3138682802162495
419,113.66124585457146,83,1.3694126006574876
420,104.90386076900177,187,0.5609832126684586
421,196.76908022165298,84,2.3424890502577735
422,241.46787119985675,419,0.5762956353218538
423,95.54283253150061,171,0.5587300148040971
424,165.03437411785126,63,2.619593239965893
425,86.10323114693165,64,1.345362986670807
426,102.02073846012354,46,2.2178421404374684
427,178.91074508894235,228,0.784696250390098
428,125.51525891758502,96,1.3074506137248438
429,143.5883744880557,90,1.595426383200619
430,101.89452020925091,172,0.592410001216575
431,83.57438394799829,170,0.4916140232235193
432,84.93038917146623,82,1.0357364533105637
433,66.59057221282274,263,0.25319609206396476
434,275.06659138808027,170,1.6180387728710603
435,103.63341782987118,48,2.1590295381223163
436,118.43367489427328,59,2.0073504219368354
437,100.05926193948835,85,1.1771677875233924
438,104.92706360854208,86,1.2200821349830475
439,6.365678844507784,500,0.012731357689015567
440,123.45822813501582,101,1.2223586944060971
441,124.61225853860378,90,1.3845806504289309
442,69.75159719149815,149,0.46813152477515535
443,137.0167578086257,84,1.6311518786741155
444,93.3170052273199,306,0.30495753342261406
445,87.43808569386601,68,1.2858542013803826
446,90.46049581724219,229,0.395023999201931
447,92.09281294047832,65,1.4168125067765895
448,92.67257533967495,52,1.7821649103783643
449,199.4848816394806,99,2.0149988044391978
450,83.53640884533525,154,0.5424442132813977
451,14.51332380855456,316,0.045928239900489116
452,68.02175565902144,168,0.4048914027322705
453,105.87222354859114,87,1.2169221097539211
454,90.739495388465,210,0.43209283518316666
455,89.18024305719882,79,1.1288638361670738
456,87.8975270241499,55,1.5981368549845436
457,-36.937521063373424,500,-0.07387504212674685
458,108.05287044029683,84,1.2863436957178194
459,76.50211579957977,252,0.303579824601507
460,2.972411290887976,447,0.006649689688787419
461,89.50862726810738,187,0.47865576079201805
462,113.44031616020948,80,1.4180039520026184
463,76.13324399408884,174,0.43754737927637266
464,98.87172770500183,14,7.062266264642988
465,79.26187483593822,194,0.40856636513370215
466,102.82802080363035,66,1.5580003152065205
467,120.54791251616552,79,1.5259229432426016
468,55.67235483718105,178,0.3127660384111295
469,110.82968009429169,108,1.026200741613812
470,44.88639281829819,354,0.1267977198257011
471,108.64905149163678,52,2.0894048363776303
472,96.58762594498694,61,1.5834037040161792
473,109.77083159610629,61,1.7995218294443653
474,58.35933591122739,289,0.20193541837794945
475,56.9044770731125,195,0.2918178311441667
476,47.4663933996344,225,0.21096174844281954
477,95.46505410643294,43,2.2201175373589055
478,163.58907833695412,58,2.82050135063714
479,261.14762006513774,192,1.3601438545059257
480,96.68180608004332,76,1.272129027368991
481,63.94289384922013,190,0.33654154657484275
482,72.13365592982154,122,0.5912594748346028
483,104.7219513580203,53,1.9758858746796284
484,134.83254677057266,68,1.9828315701554804
485,51.06198334810324,240,0.21275826395043015
486,111.07542007230222,56,1.983489644148254
487,102.97706451732665,61,1.6881485986446991
488,173.02789056766778,83,2.0846733803333466
489,114.67670754267601,72,1.5927320492038335
490,97.88305755262263,155,0.6315035971136944
491,356.2844584835693,294,1.2118518996039773
492,79.06165719404817,121,0.653402125570646
493,85.04533518711105,104,0.8177436075683755
494,84.15332101390231,292,0.2881963048421312
495,58.867079528281465,175,0.3363833115901798
496,762.0103816874325,500,1.524020763374865
497,92.62782860547304,48,1.9297464292806883
498,79.08673074189574,87,0.9090428820907556
499,66.52016994124278,178,0.3737088198946224
500,101.37958363350481,46,2.2039039920327133
501,81.1450799787417,123,0.659716097388144
502,109.70652264356613,51,2.1511082871287477
503,72.54908026568592,120,0.604575668880716
504,72.6794487433508,119,0.6107516701121917
505,66.75084246415645,226,0.29535771001839134
506,64.69909595279023,160,0.40436934970493893
507,112.06616982957348,141,0.7947955307061949
508,163.92437598109245,66,2.483702666380189
509,103.87398535665125,91,1.141472366556607
510,204.95267213135958,85,2.4112079074277597
511,102.13929056131747,56,1.823915902880669
512,97.32962282374501,51,1.9084239769361766
513,83.87917482573539,79,1.0617617066548783
514,115.42833322752267,70,1.6489761889646095
515,61.31738858204335,304,0.2017019361251426
516,60.068395919865,241,0.24924645609902488
517,114.34082225337625,72,1.5880669757413368
518,81.10053044883534,153,0.5300688264629762
519,263.2252928176895,151,1.743213859719798
520,94.65461497660726,140,0.6761043926900518
521,34.63541119871661,362,0.09567793148816743
522,68.00278003304265,221,0.30770488702734233
523,109.8020013216883,64,1.7156562706513796
524,84.8051185850054,69,1.2290596896377595
525,82.8384188557975,152,0.5449895977355098
526,-32.94089617714053,500,-0.06588179235428106
527,115.44495309516788,75,1.539266041268905
528,36.09387435251847,260,0.13882259366353258
529,117.39048504829407,58,2.023973880143001
530,89.99852669239044,225,0.39999345196617975
531,109.55975464591756,82,1.3360945688526533
532,122.82431248039939,65,1.8896048073907599
533,4.773930185590871,500,0.009547860371181742
534,125.35793946962804,185,0.677610483619611
535,116.8837459012866,63,1.8552975539886762
536,226.27534878253937,139,1.6278802070686285
537,122.73399209976196,61,2.012032657373147
